method = variational
  variational
    algorithm = meanfield (Default)
      meanfield
    iter = 200000
    grad_samples = 1 (Default)
    elbo_samples = 100 (Default)
    eta = 1 (Default)
    adapt
      engaged = 1 (Default)
      iter = 50 (Default)
    tol_rel_obj = 0.0001
    eval_elbo = 100 (Default)
    output_samples = 1000 (Default)
id = 400
data
  file = data_input_files/data_input.R
init = 2 (Default)
random
  seed = 1436518579
output
  file = data_output_CV_advi_Hypo4/output_advi_Hypo4_4.csv
  diagnostic_file = data_output_CV_advi_Hypo4/output_advi_diag_Hypo4_4.R
  refresh = 1

------------------------------------------------------------
EXPERIMENTAL ALGORITHM:
  This procedure has not been thoroughly tested and may be unstable
  or buggy. The interface is subject to change.
------------------------------------------------------------



Gradient evaluation took 1.9e-05 seconds
1000 transitions using 10 leapfrog steps per transition would take 0.19 seconds.
Adjust your expectations accordingly!


Begin eta adaptation.
Iteration:   1 / 250 [  0%]  (Adaptation)
  17700         -388.453             0.010            0.001
  17800         -388.460             0.010            0.001
  17900         -387.820             0.010            0.001
  18000         -388.818             0.010            0.001
  18100         -387.576             0.010            0.001
  18200         -388.147             0.010            0.001
  18300         -388.204             0.009            0.001
  18400         -387.900             0.009            0.001
  18500         -388.432             0.009            0.001
  18600         -387.799             0.009            0.001
  18700         -387.629             0.009            0.001
  18800         -388.095             0.009            0.001
  18900         -387.824             0.009            0.001
  19000         -387.955             0.009            0.001
  19100         -388.108             0.009            0.001
  19200         -388.094             0.009            0.001
  19300         -388.008             0.009            0.001
  19400         -387.962             0.009            0.001
  19500         -388.209             0.009            0.001
  19600         -388.220             0.009            0.001
  19700         -387.763             0.009            0.001
  19800         -389.267             0.009            0.001
  19900         -387.822             0.009            0.001
  20000         -388.199             0.009            0.001
  20100         -387.724             0.004            0.001
  20200         -387.940             0.002            0.001
  20300         -387.893             0.001            0.001
  20400         -388.339             0.001            0.001
  20500         -388.102             0.001            0.001
  20600         -388.414             0.001            0.001
  20700         -388.803             0.001            0.001
  20800         -387.814             0.001            0.001
  20900         -388.308             0.001            0.001
  21000         -387.948             0.001            0.001
  21100         -388.343             0.001            0.001
  21200         -387.691             0.001            0.001
  21300         -387.538             0.001            0.001
  21400         -388.450             0.001            0.001
  21500         -387.815             0.001            0.001
  21600         -387.902             0.001            0.001
  21700         -388.388             0.001            0.001
  21800         -388.100             0.001            0.001
  21900         -388.172             0.001            0.001
  22000         -387.687             0.001            0.001
  22100         -387.946             0.001            0.001
  22200         -387.998             0.001            0.001
  22300         -387.783             0.001            0.001
  22400         -388.355             0.001            0.001
  22500         -388.227             0.001            0.001
  22600         -387.733             0.001            0.001
  22700         -388.360             0.001            0.001
  22800         -387.683             0.001            0.001
  22900         -388.001             0.001            0.001
  23000         -388.067             0.001            0.001
  23100         -387.767             0.001            0.001
  23200         -388.156             0.001            0.001
  23300         -388.194             0.001            0.001
  23400         -388.676             0.001            0.001
  23500         -387.597             0.001            0.001
  23600         -388.054             0.001            0.001
  23700         -388.537             0.001            0.001
  23800         -388.050             0.001            0.001
  23900         -388.278             0.001            0.001
  24000         -388.011             0.001            0.001
  24100         -388.112             0.001            0.001
  24200         -388.208             0.001            0.001
  24300         -388.237             0.001            0.001
  24400         -387.945             0.001            0.001
  24500         -387.674             0.001            0.001
  24600         -388.092             0.001            0.001
  24700         -388.305             0.001            0.001
  24800         -387.965             0.001            0.001
  24900         -388.745             0.001            0.001
  25000         -387.747             0.001            0.001
  25100         -388.111             0.001            0.001
  25200         -388.151             0.001            0.001
  25300         -387.643             0.001            0.001
  25400         -388.457             0.001            0.001
  25500         -388.658             0.001            0.001
  25600         -388.732             0.001            0.001
  25700         -388.125             0.001            0.001
  25800         -387.657             0.001            0.001
  25900         -388.165             0.001            0.001
  26000         -388.102             0.001            0.001
  26100         -388.064             0.001            0.001
  26200         -388.149             0.001            0.001
  26300         -388.174             0.001            0.001
  26400         -388.787             0.001            0.001
  26500         -387.865             0.001            0.001
  26600         -388.372             0.001            0.001
  26700         -388.297             0.001            0.001
  26800         -387.786             0.001            0.001
  26900         -387.996             0.001            0.001
  27000         -387.645             0.001            0.001
  27100         -387.612             0.001            0.001
  27200         -387.789             0.001            0.001
  27300         -388.161             0.001            0.001
  27400         -388.080             0.001            0.001
  27500         -388.249             0.001            0.001
  27600         -387.980             0.001            0.001
  27700         -387.550             0.001            0.001
  27800         -388.028             0.001            0.001
  27900         -387.873             0.001            0.001
  28000         -387.707             0.001            0.001
  28100         -388.644             0.001            0.001
  28200         -387.783             0.001            0.001
  28300         -388.061             0.001            0.001
  28400         -387.646             0.001            0.001
  28500         -387.887             0.001            0.001
  28600         -387.960             0.001            0.001
  28700         -388.005             0.001            0.001
  28800         -387.699             0.001            0.001
  28900         -388.349             0.001            0.001
  29000         -387.812             0.001            0.001
  29100         -388.032             0.001            0.001
  29200         -388.090             0.001            0.001
  29300         -387.909             0.001            0.001
  29400         -388.070             0.001            0.001
  29500         -387.976             0.001            0.001
  29600         -387.774             0.001            0.001
  29700         -387.642             0.001            0.001
  29800         -388.055             0.001            0.001
  29900         -388.246             0.001            0.001
  30000         -387.791             0.001            0.001
  30100         -388.283             0.001            0.001
  30200         -388.074             0.001            0.001
  30300         -388.416             0.001            0.001
  30400         -387.974             0.001            0.001
  30500         -387.995             0.001            0.001
  30600         -388.320             0.001            0.001
  30700         -388.001             0.001            0.001
  30800         -387.700             0.001            0.001
  30900         -388.248             0.001            0.001
  31000         -387.999             0.001            0.001
  31100         -388.123             0.001            0.001
  31200         -387.935             0.001            0.001
  31300         -387.994             0.001            0.001
  31400         -388.211             0.001            0.001
  31500         -387.829             0.001            0.001
  31600         -387.937             0.001            0.001
  31700         -387.710             0.001            0.001
  31800         -388.050             0.001            0.001
  31900         -387.921             0.001            0.001
  32000         -388.111             0.001            0.001
  32100         -387.703             0.001            0.001
  32200         -387.920             0.001            0.001
  32300         -387.891             0.001            0.001
  32400         -387.528             0.001            0.001
  32500         -387.871             0.001            0.001
  32600         -387.929             0.001            0.001
  32700         -388.234             0.001            0.001
  32800         -387.956             0.001            0.001
  32900         -387.978             0.001            0.001
  33000         -387.746             0.001            0.001
  33100         -388.335             0.001            0.001
  33200         -388.300             0.001            0.001
  33300         -388.135             0.001            0.001
  33400         -387.977             0.001            0.001
  33500         -388.097             0.001            0.001
  33600         -388.312             0.001            0.001
  33700         -387.990             0.001            0.001
  33800         -387.881             0.001            0.001
  33900         -387.861             0.001            0.001
  34000         -388.408             0.001            0.001
  34100         -387.957             0.001            0.001
  34200         -388.129             0.001            0.001
  34300         -388.682             0.001            0.001
  34400         -387.684             0.001            0.001
  34500         -387.792             0.001            0.001
  34600         -387.687             0.001            0.001
  34700         -388.077             0.001            0.001
  34800         -387.986             0.001            0.001
  34900         -388.019             0.001            0.001
  35000         -388.149             0.001            0.001
  35100         -387.765             0.001            0.001
  35200         -387.927             0.001            0.001
  35300         -387.732             0.001            0.001
  35400         -388.315             0.001            0.001
  35500         -388.307             0.001            0.001
  35600         -388.119             0.001            0.001
  35700         -387.978             0.001            0.001
  35800         -387.908             0.001            0.001
  35900         -388.020             0.001            0.001
  36000         -388.426             0.001            0.001
  36100         -388.369             0.001            0.001
  36200         -388.055             0.001            0.001
  36300         -387.877             0.001            0.001
  36400         -388.094             0.001            0.001
  36500         -387.906             0.001            0.001
  36600         -388.183             0.001            0.001
  36700         -388.141             0.001            0.001
  36800         -388.017             0.001            0.001
  36900         -388.269             0.001            0.001
  37000         -387.626             0.001            0.001
  37100         -388.071             0.001            0.001
  37200         -387.945             0.001            0.001
  37300         -387.796             0.001            0.001
  37400         -387.975             0.001            0.001
  37500         -388.197             0.001            0.001
  37600         -387.774             0.001            0.001
  37700         -387.774             0.001            0.001
  37800         -388.324             0.001            0.001
  37900         -387.955             0.001            0.001
  38000         -388.542             0.001            0.001
  38100         -388.026             0.001            0.001
  38200         -388.070             0.001            0.001
  38300         -387.884             0.001            0.001
  38400         -387.723             0.001            0.001
  38500         -388.508             0.001            0.001
  38600         -388.473             0.001            0.001
  38700         -387.830             0.001            0.001
  38800         -387.909             0.001            0.001
  38900         -388.047             0.001            0.001
  39000         -388.426             0.001            0.001
  39100         -387.819             0.001            0.001
  39200         -387.999             0.001            0.001
  39300         -387.707             0.001            0.001
  39400         -387.956             0.001            0.001
  39500         -387.696             0.001            0.001
  39600         -388.356             0.001            0.001
  39700         -388.058             0.001            0.001
  39800         -388.282             0.001            0.001
  39900         -388.579             0.001            0.001
  40000         -388.040             0.001            0.001
  40100         -387.817             0.001            0.001
  40200         -388.352             0.001            0.001
  40300         -387.912             0.001            0.001
  40400         -388.067             0.001            0.001
  40500         -388.584             0.001            0.001
  40600         -387.948             0.001            0.001
  40700         -388.135             0.001            0.001
  40800         -387.802             0.001            0.001
  40900         -388.344             0.001            0.001
  41000         -388.090             0.001            0.001
  41100         -387.709             0.001            0.001
  41200         -387.839             0.001            0.001
  41300         -388.319             0.001            0.001
  41400         -387.986             0.001            0.001
  41500         -387.880             0.001            0.001
  41600         -387.857             0.001            0.001
  41700         -388.511             0.001            0.001
  41800         -387.847             0.001            0.001
  41900         -388.028             0.001            0.001
  42000         -388.068             0.001            0.001
  42100         -387.732             0.001            0.001
  42200         -387.875             0.001            0.001
  42300         -387.968             0.001            0.001
  42400         -387.898             0.001            0.001
  42500         -387.793             0.001            0.001
  42600         -387.795             0.001            0.001
  42700         -387.882             0.001            0.001
  42800         -388.107             0.001            0.001
  42900         -387.761             0.001            0.001
  43000         -388.073             0.001            0.001
  43100         -388.575             0.001            0.001
  43200         -387.788             0.001            0.001
  43300         -387.866             0.001            0.001
  43400         -387.717             0.001            0.001
  43500         -388.233             0.001            0.001
  43600         -387.947             0.001            0.001
  43700         -388.017             0.001            0.001
  43800         -387.781             0.001            0.001
  43900         -387.763             0.001            0.001
  44000         -388.243             0.001            0.001
  44100         -388.099             0.001            0.001
  44200         -388.118             0.001            0.001
  44300         -387.472             0.001            0.001
  44400         -387.880             0.001            0.001
  44500         -388.671             0.001            0.001
  44600         -387.825             0.001            0.001
  44700         -388.030             0.001            0.001
  44800         -388.235             0.001            0.001
  44900         -387.973             0.001            0.001
  45000         -387.787             0.001            0.001
  45100         -388.318             0.001            0.001
  45200         -388.017             0.001            0.001
  45300         -388.047             0.001            0.001
  45400         -388.418             0.001            0.001
  45500         -387.988             0.001            0.001
  45600         -388.007             0.001            0.001
  45700         -387.952             0.001            0.001
  45800         -387.853             0.001            0.001
  45900         -388.044             0.001            0.001
  46000         -387.968             0.001            0.001
  46100         -388.055             0.001            0.001
  46200         -387.956             0.001            0.001
  46300         -388.514             0.001            0.001
  46400         -387.568             0.001            0.001
  46500         -387.684             0.001            0.001
  46600         -387.979             0.001            0.001
  46700         -388.051             0.001            0.001
  46800         -388.158             0.001            0.001
  46900         -388.459             0.001            0.001
  47000         -387.944             0.001            0.001
  47100         -388.459             0.001            0.001
  47200         -387.990             0.001            0.001
  47300         -387.966             0.001            0.001
  47400         -387.941             0.001            0.001
  47500         -387.612             0.001            0.001
  47600         -387.882             0.001            0.001
  47700         -388.314             0.001            0.001
  47800         -387.919             0.001            0.001
  47900         -388.386             0.001            0.001
  48000         -388.167             0.001            0.001
  48100         -388.354             0.001            0.001
  48200         -388.368             0.001            0.001
  48300         -387.896             0.001            0.001
  48400         -387.950             0.001            0.001
  48500         -388.038             0.001            0.001
  48600         -388.136             0.001            0.001
  48700         -388.013             0.001            0.001
  48800         -388.637             0.001            0.001
  48900         -388.168             0.001            0.001
  49000         -387.714             0.001            0.001
  49100         -387.915             0.001            0.001
  49200         -387.665             0.001            0.001
  49300         -388.110             0.001            0.001
  49400         -388.206             0.001            0.001
  49500         -387.857             0.001            0.001
  49600         -388.298             0.001            0.001
  49700         -387.821             0.001            0.001
  49800         -387.939             0.001            0.001
  49900         -388.000             0.001            0.001
  50000         -387.829             0.001            0.001
  50100         -388.218             0.001            0.001
  50200         -388.175             0.001            0.001
  50300         -387.852             0.001            0.001
  50400         -388.001             0.001            0.001
  50500         -387.932             0.001            0.001
  50600         -387.518             0.001            0.001
  50700         -387.947             0.001            0.001
  50800         -388.197             0.001            0.001
  50900         -388.299             0.001            0.001
  51000         -387.792             0.001            0.001
  51100         -387.894             0.001            0.001
  51200         -387.905             0.001            0.001
  51300         -388.370             0.001            0.001
  51400         -388.373             0.001            0.001
  51500         -387.606             0.001            0.001
  51600         -387.788             0.001            0.001
  51700         -387.847             0.001            0.001
  51800         -387.827             0.001            0.001
  51900         -387.436             0.001            0.001
  52000         -388.298             0.001            0.001
  52100         -388.078             0.001            0.001
  52200         -387.886             0.001            0.001
  52300         -387.760             0.001            0.001
  52400         -387.937             0.001            0.001
  52500         -387.996             0.001            0.001
  52600         -388.000             0.001            0.001
  52700         -388.166             0.001            0.001
  52800         -388.167             0.001            0.001
  52900         -388.064             0.001            0.001
  53000         -388.011             0.001            0.001
  53100         -388.169             0.001            0.001
  53200         -388.043             0.001            0.001
  53300         -387.900             0.001            0.001
  53400         -388.252             0.001            0.001
  53500         -388.058             0.001            0.001
  53600         -387.863             0.001            0.001
  53700         -387.932             0.001            0.001
  53800         -387.721             0.001            0.001
  53900         -387.647             0.001            0.001
  54000         -387.766             0.001            0.001
  54100         -387.865             0.001            0.001
  54200         -387.826             0.001            0.001
  54300         -387.805             0.001            0.001
  54400         -387.967             0.001            0.001
  54500         -387.949             0.001            0.001
  54600         -387.622             0.001            0.001
  54700         -388.088             0.001            0.001
  54800         -387.900             0.001            0.001
  54900         -388.181             0.001            0.001
  55000         -388.143             0.001            0.001
  55100         -387.684             0.001            0.001
  55200         -388.203             0.001            0.001
  55300         -388.136             0.001            0.001
  55400         -388.115             0.001            0.001
  55500         -388.006             0.001            0.001
  55600         -387.707             0.001            0.001
  55700         -387.822             0.001            0.001
  55800         -387.692             0.001            0.001
  55900         -387.632             0.001            0.001
  56000         -387.650             0.001            0.001
  56100         -387.963             0.001            0.001
  56200         -387.702             0.001            0.001
  56300         -388.004             0.001            0.001
  56400         -387.987             0.001            0.001
  56500         -387.905             0.001            0.001
  56600         -387.960             0.001            0.001
  56700         -388.156             0.001            0.001
  56800         -388.185             0.001            0.001
  56900         -388.119             0.001            0.001
  57000         -388.171             0.001            0.001
  57100         -388.035             0.001            0.000
  57200         -387.687             0.001            0.001
  57300         -387.645             0.001            0.001
  57400         -387.785             0.001            0.001
  57500         -388.188             0.001            0.001
  57600         -388.070             0.001            0.000
  57700         -388.007             0.001            0.000
  57800         -388.184             0.001            0.000
  57900         -388.078             0.001            0.000
  58000         -387.909             0.001            0.000
  58100         -388.187             0.001            0.000
  58200         -387.793             0.001            0.000
  58300         -388.145             0.001            0.000
  58400         -388.066             0.001            0.000
  58500         -387.938             0.001            0.000
  58600         -387.852             0.001            0.000
  58700         -388.271             0.001            0.000
  58800         -387.774             0.001            0.000
  58900         -387.953             0.001            0.000
  59000         -388.062             0.001            0.000
  59100         -387.815             0.001            0.000
  59200         -387.572             0.001            0.000
  59300         -387.823             0.001            0.000
  59400         -388.206             0.001            0.000
  59500         -388.593             0.001            0.000
  59600         -387.999             0.001            0.000
  59700         -387.670             0.001            0.000
  59800         -388.051             0.001            0.000
  59900         -387.914             0.001            0.000
  60000         -388.085             0.001            0.000
  60100         -388.065             0.001            0.000
  60200         -388.337             0.001            0.000
  60300         -387.807             0.001            0.000
  60400         -387.618             0.001            0.000
  60500         -387.957             0.001            0.000
  60600         -387.949             0.001            0.000
  60700         -387.621             0.001            0.000
  60800         -387.746             0.001            0.000
  60900         -387.914             0.001            0.000
  61000         -388.336             0.001            0.000
  61100         -387.661             0.001            0.000
  61200         -387.712             0.001            0.000
  61300         -388.282             0.001            0.000
  61400         -387.894             0.001            0.000
  61500         -387.981             0.001            0.000
  61600         -388.030             0.001            0.000
  61700         -387.935             0.001            0.000
  61800         -387.840             0.001            0.000
  61900         -387.956             0.001            0.000
  62000         -387.997             0.001            0.000
  62100         -388.115             0.001            0.000
  62200         -387.840             0.001            0.000
  62300         -388.002             0.001            0.000
  62400         -387.760             0.001            0.000
  62500         -388.178             0.001            0.000
  62600         -387.874             0.001            0.000
  62700         -388.023             0.001            0.000
  62800         -388.098             0.001            0.000
  62900         -387.937             0.001            0.000
  63000         -387.825             0.001            0.000
  63100         -388.287             0.001            0.000
  63200         -388.076             0.001            0.000
  63300         -387.839             0.001            0.000
  63400         -387.797             0.001            0.000
  63500         -388.538             0.001            0.000
  63600         -388.080             0.001            0.000
  63700         -388.210             0.001            0.000
  63800         -387.951             0.001            0.000
  63900         -387.961             0.001            0.000
  64000         -388.084             0.001            0.000
  64100         -387.934             0.001            0.000
  64200         -387.703             0.001            0.000
  64300         -387.947             0.001            0.000
  64400         -388.046             0.001            0.000
  64500         -388.044             0.001            0.000
  64600         -387.900             0.001            0.000
  64700         -387.797             0.001            0.000
  64800         -387.841             0.001            0.000
  64900         -388.051             0.001            0.000
  65000         -387.969             0.001            0.000
  65100         -388.445             0.001            0.000
  65200         -387.668             0.001            0.000
  65300         -387.826             0.001            0.000
  65400         -387.631             0.001            0.000
  65500         -388.203             0.001            0.000
  65600         -387.929             0.001            0.000
  65700         -387.768             0.001            0.000
  65800         -388.082             0.001            0.000
  65900         -388.273             0.001            0.000
  66000         -387.807             0.001            0.000
  66100         -388.103             0.001            0.000
  66200         -387.996             0.001            0.000
  66300         -387.901             0.001            0.000
  66400         -388.330             0.001            0.000
  66500         -387.750             0.001            0.000
  66600         -388.013             0.001            0.000
  66700         -387.590             0.001            0.000
  66800         -387.718             0.001            0.000
  66900         -387.948             0.001            0.000
  67000         -388.082             0.001            0.000
  67100         -387.875             0.001            0.000
  67200         -387.918             0.001            0.000
  67300         -387.913             0.001            0.000
  67400         -388.171             0.001            0.000
  67500         -387.622             0.001            0.000
  67600         -387.777             0.001            0.000
  67700         -388.043             0.001            0.000
  67800         -388.087             0.001            0.000
  67900         -388.033             0.001            0.000
  68000         -388.154             0.001            0.000
  68100         -388.184             0.001            0.000
  68200         -387.894             0.001            0.000
  68300         -388.036             0.001            0.000
  68400         -388.066             0.001            0.000
  68500         -387.892             0.001            0.000
  68600         -388.236             0.001            0.000
  68700         -388.051             0.001            0.000
  68800         -388.082             0.001            0.000
  68900         -387.851             0.001            0.000
  69000         -387.847             0.001            0.000
  69100         -387.913             0.001            0.000
  69200         -387.645             0.001            0.000
  69300         -387.615             0.001            0.000
  69400         -388.278             0.001            0.000
  69500         -387.998             0.001            0.000
  69600         -387.768             0.001            0.000
  69700         -388.128             0.001            0.000
  69800         -388.018             0.001            0.000
  69900         -387.911             0.001            0.000
  70000         -388.123             0.001            0.000
  70100         -388.020             0.001            0.000
  70200         -387.881             0.001            0.000
  70300         -388.142             0.001            0.000
  70400         -387.919             0.001            0.000
  70500         -387.930             0.001            0.000
  70600         -387.580             0.001            0.000
  70700         -387.771             0.001            0.000
  70800         -387.910             0.001            0.000
  70900         -387.786             0.001            0.000
  71000         -387.619             0.001            0.000
  71100         -387.840             0.001            0.000
  71200         -387.920             0.001            0.000
  71300         -387.742             0.001            0.000
  71400         -387.777             0.001            0.000
  71500         -388.006             0.001            0.000
  71600         -387.900             0.001            0.000
  71700         -388.241             0.001            0.000
  71800         -387.830             0.001            0.000
  71900         -387.808             0.001            0.000
  72000         -387.789             0.001            0.000
  72100         -387.802             0.001            0.000
  72200         -387.610             0.001            0.000
  72300         -388.197             0.001            0.000
  72400         -387.706             0.001            0.000
  72500         -387.541             0.001            0.000
  72600         -388.006             0.001            0.000
  72700         -387.842             0.001            0.000
  72800         -387.777             0.001            0.000
  72900         -387.958             0.001            0.000
  73000         -388.223             0.001            0.000
  73100         -388.209             0.001            0.000
  73200         -387.841             0.001            0.000
  73300         -388.196             0.001            0.000
  73400         -387.960             0.001            0.000
  73500         -388.209             0.001            0.000
  73600         -387.774             0.001            0.000
  73700         -387.964             0.001            0.000
  73800         -387.983             0.001            0.000
  73900         -387.840             0.001            0.000
  74000         -387.694             0.001            0.000
  74100         -387.847             0.001            0.000
  74200         -388.081             0.001            0.000
  74300         -387.910             0.001            0.000
  74400         -387.936             0.001            0.000
  74500         -388.245             0.001            0.000
  74600         -387.996             0.001            0.000
  74700         -387.771             0.001            0.000
  74800         -388.089             0.001            0.000
  74900         -388.006             0.001            0.000
  75000         -388.126             0.001            0.000
  75100         -387.780             0.001            0.000
  75200         -387.891             0.001            0.000
  75300         -388.056             0.001            0.000
  75400         -388.029             0.001            0.000
  75500         -388.355             0.001            0.000
  75600         -387.822             0.001            0.000
  75700         -387.847             0.001            0.000
